Image,whaleID,height,width,image_width,image_height,bboxx,bboxy,filename,x_1,y_1,x_2,y_2,bboxx_new,bboxy_new,width_new,height_new,x1_550,x2_550,y1_550,y2_550
w_9394.jpg,whale_60729,458.49482676,588.92869989,3072,2048,1430.82006282,667.97953209,w_9394.jpg,1551.82452642,861.670987039,1762.13758724,902.508474576,279.45704352,130.464752361,115.025136697,89.5497708516,113.771819141,310.183003505,233.522902817,282.510627071
w_3476.jpg,whale_36231,545.45074218,664.02699048,3072,2048,1225.2878991,1079.04385953,w_3476.jpg,1366.01395813,1482.40079761,1533.44765703,1212.87337986,239.314042793,210.750753814,129.692771578,106.533348082,116.798982697,255.480897311,406.765307164,134.989932599
w_1265.jpg,whale_08181,628.45411599,814.22357166,5184,3456,2355.71479956,1454.53531248,w_1265.jpg,2997.72681954,1653.91824526,2642.82352941,1750.39680957,272.652175875,168.3489945,94.2388393125,72.7377449063,434.155633724,194.421958152,174.961118235,259.395620326
w_9217.jpg,whale_66353,499.0131,459.2511,3072,2048,1169.0028,1043.7525,w_9217.jpg,1280.2552343,1451.77268195,1380.30707876,1218.99900299,228.320859375,203.857910156,89.6974804688,97.4634960937,133.23948242,253.061763636,450.539224466,193.981784535
w_4888.jpg,whale_34663,280.3221,412.073487,3072,2048,1283.875218,1171.746378,w_4888.jpg,1631.45762712,1280.2552343,1445.64705882,1257.79461615,250.756878516,228.856714453,80.4831029297,54.7504101562,465.09106012,217.08720695,214.3619032,170.293526206
w_1328.jpg,whale_52505,655.742180462,742.28683372,5184,3456,1887.33916915,1521.18871305,w_1328.jpg,2132.86540379,1860.65802592,2384.39880359,1512.64606181,218.442033466,176.063508455,85.9128279769,75.8960857016,182.174822375,368.549366023,284.886224834,-7.0068178339
w_6547.jpg,whale_37154,506.003528196,665.394639577,3072,2048,1194.16832654,1135.9779208,w_6547.jpg,1704.96510469,1290.46460618,1445.64705882,1347.63708873,233.236001277,221.870687656,129.959890542,98.8288141008,422.352076293,208.005706867,168.982089322,231.125658784
w_4904.jpg,whale_45465,895.404297178,848.803330039,5184,3456,2083.72895923,975.291669417,w_4904.jpg,2818.55234297,1188.75373878,2408.51844467,1602.2333001,241.172333244,112.880980257,98.2411261619,103.634756618,476.616636995,210.926534136,131.297735224,385.276590856
w_3688.jpg,whale_52342,406.467045,465.334686,3072,2048,911.046825,543.824874,w_3688.jpg,1200.6221336,637.064805583,1090.36091725,700.362911266,177.938833008,106.215795703,90.8856808594,79.3880947266,342.317429309,211.994737241,127.28127337,212.931410457
w_3313.jpg,whale_44699,580.266747,636.331167,5184,3456,2733.140475,972.717687,w_3313.jpg,3294.05383848,1426.50448654,3001.17248255,1119.84047856,316.335703125,112.583065625,73.649440625,67.160503125,484.935560549,231.789472293,430.797506301,140.129110669
w_7863.jpg,whale_44699,597.086073,560.6442,5184,3456,2559.340773,871.801731,w_7863.jpg,3018.40079761,1354.14556331,2766.86739781,1037.1445663,296.219996875,100.902978125,64.889375,69.107184375,450.678770396,203.92089813,445.044813196,153.042443288
w_7258.jpg,whale_24730,432.723266294,505.953357513,3072,2048,1248.24019123,575.854808223,w_7258.jpg,1461.98205384,655.441674975,1415.01894317,849.419740778,243.79691235,112.471642231,98.8190151393,84.516262948,232.610630732,181.559065434,102.242991497,348.7930259
w_8032.jpg,whale_36851,231.24,356.73,3072,2048,1700.46,830.49,w_8032.jpg,1964.28315055,892.299102692,1760.09571286,937.220338983,332.12109375,162.205078125,69.673828125,45.1640625,407.467083796,92.6545064138,148.1772465,255.021563919
w_6685.jpg,whale_64903,525.925200573,635.770337402,3072,2048,1224.93970766,968.634388397,w_6685.jpg,1464.02392822,1149.57527418,1723.34197408,1135.28215354,239.246036652,189.186403984,124.173894024,102.719765737,207.642843264,431.976878422,189.887080311,174.939676492
w_568.jpg,whale_52759,495.754969568,635.038508637,3072,2048,587.823749631,682.253267644,w_568.jpg,692.195413759,998.476570289,957.639082752,826.959122632,114.8093261,133.252591337,124.030958718,96.8271424938,91.1086127543,321.006510221,351.105131252,160.820409964
w_1454.jpg,whale_55333,750.941299046,830.72881207,5184,3456,2008.76797495,2177.72976723,w_1454.jpg,2546.3449651,2687.61714855,2287.92023928,2322.37686939,232.496293397,252.052056392,96.1491680637,86.9145022044,356.421646274,185.326582354,373.983202228,106.476069789
w_3542.jpg,whale_69459,752.366295464,718.927793443,3072,2048,1348.68624816,668.770040412,w_3542.jpg,1778.47258225,798.372881356,1625.33200399,1153.65902293,263.415282844,130.619148518,140.415584657,146.946542083,329.323643343,212.166790025,95.3060831913,355.029809578
w_8881.jpg,whale_22448,516.272143094,633.60672107,3072,2048,980.917071879,929.28985757,w_8881.jpg,1157.74277168,1276.17148554,1455.85643071,1149.57527418,191.585365601,181.501925307,123.751312709,100.834402948,154.288963758,413.06543663,369.852062718,234.985370452
w_5399.jpg,whale_45062,497.498610618,347.310350809,3072,2048,1469.02891626,605.446422356,w_5399.jpg,1559.99202393,961.722831505,1633.4995015,796.331006979,286.919710207,118.251254366,67.8340528924,97.1676973863,144.094793158,260.501092508,394.368050765,211.522306982
w_9231.jpg,whale_47734,479.229803916,637.399246587,3072,2048,561.855632177,1369.22801119,w_9231.jpg,704.44666002,1617.16450648,971.93220339,1488.52642074,109.73742816,267.427345936,124.492040349,93.5995710773,123.777465119,354.585784459,284.812166206,137.177468659
w_1868.jpg,whale_70138,1043.47098504,1138.33198368,5184,3456,2185.75551033,1249.00314876,w_1868.jpg,2508.44267198,1423.05882353,2987.38983051,1805.52741775,252.980961844,144.560549625,131.751387,120.77210475,156.275561207,387.685150824,91.7441446039,293.338371791
w_3893.jpg,whale_38288,439.3701,407.5605,3072,2048,1703.8017,926.4546,w_3893.jpg,2001.03688933,1008.68594217,1833.60319043,1176.11964108,332.773769531,180.948164063,79.6016601562,85.8144726562,402.198665306,176.24807786,103.505605396,313.097779284
w_5259.jpg,whale_92465,533.526776773,491.033493667,3072,2048,1869.70445666,559.494894227,w_5259.jpg,2168.47058824,900.466600199,2007.16251246,714.656031904,365.176651691,109.276346529,95.9049792318,104.204448588,335.432970778,154.753968585,352.009755247,160.462082269
w_1093.jpg,whale_11555,557.30836701,513.8304093,3072,2048,1181.80994139,1126.47435885,w_1093.jpg,1349.67896311,1541.61515454,1433.39581256,1308.84147557,230.822254178,220.014523213,100.357501816,108.849290432,180.552625986,270.162478506,410.164907847,180.443749845
w_4757.jpg,whale_97688,474.031695023,511.578759975,3072,2048,971.530305641,769.714831522,w_4757.jpg,1155.70089731,1096.48654038,1198.58025922,937.220338983,189.752012821,150.334928032,99.9177265576,92.5843154342,198.572539496,244.672281893,379.969523346,195.179325374
w_577.jpg,whale_48813,366.150456095,392.779580175,3072,2048,1624.37656886,722.314990661,w_577.jpg,1745.80259222,769.78664008,1794.80757727,847.377866401,317.261048605,141.077146613,76.7147617529,71.5137609561,170.557302625,239.177829603,71.7810168102,188.331942164
w_6534.jpg,whale_53889,506.885376856,624.219954832,3072,2048,1285.98697462,488.11184438,w_6534.jpg,1711.09072782,698.321036889,1472.19142572,632.98105683,251.16933098,95.3343446055,121.917959928,99.0010501672,375.428402259,164.934304565,228.210509852,157.312846054
w_6095.jpg,whale_78565,329.535410486,502.624717004,3072,2048,1314.81300143,908.718859218,w_6095.jpg,1743.76071785,996.434695912,1537.53140578,992.350947159,256.799414342,177.484152191,98.1688900398,64.3623848605,470.268148026,244.600532007,147.598956603,140.783113017
w_6564.jpg,whale_73080,509.87786769,604.73886633,5184,3456,2549.38933845,1146.2370669,w_6564.jpg,2649.71485543,1405.83050847,2987.38983051,1274.89531406,295.068210469,132.666327188,69.9929243437,59.0136420938,91.5984957651,398.708302385,280.276491125,139.038046609
w_3711.jpg,whale_14094,591.366272999,445.871396309,3072,2048,1375.16125388,915.209708213,w_3711.jpg,1582.45264207,1298.63210369,1584.49451645,1051.56530409,268.586182398,178.751896135,87.0842570916,115.501225195,255.901038019,258.419770816,356.796906864,127.012514374
w_5784.jpg,whale_57338,807.261896475,994.997221236,5184,3456,1309.45389021,1347.00095516,w_5784.jpg,1571.222333,1536.76570289,2046.72382851,1571.222333,151.557163219,155.902888329,115.161715421,93.4330898698,144.94742304,407.788179726,129.290304727,152.766139079
w_5846.jpg,whale_51195,462.681030884,519.267919553,3072,2048,1085.13680625,619.127134852,w_5846.jpg,1517.11266201,696.279162512,1282.29710867,869.838484546,211.940782471,120.923268526,101.419515538,90.3673888445,457.686591365,208.973837363,91.8635875354,298.177701897
w_2398.jpg,whale_41805,416.080063745,449.366468844,3072,2048,1374.72853061,529.253841083,w_2398.jpg,1639.62512463,559.473579262,1502.81954138,757.535393819,268.501666135,103.369890837,87.7668884461,81.2656374502,325.110636141,157.668078665,40.2818352873,302.092019188
w_9049.jpg,whale_86527,662.399461481,612.469853832,3072,2048,1038.53583911,1148.38097594,w_9049.jpg,1492.61016949,1688.63010967,1366.01395813,1386.43270189,202.839031076,224.293159363,119.623018327,129.374894821,408.241469609,294.557643683,448.893119046,197.97417369
w_5138.jpg,whale_45728,573.11853345,683.78969853,3072,2048,1379.43702189,841.89136293,w_5138.jpg,1835.64506481,1133.24027916,1594.70388833,1076.06779661,269.421293338,164.431906822,133.552675494,111.937213564,367.298288034,173.499452882,280.451850982,225.585599819
w_299.jpg,whale_26397,497.498610618,422.404480714,3072,2048,1379.854637,994.997221236,w_299.jpg,1515.07078764,1063.81655035,1645.75074776,1202.66400798,269.502858789,194.335394773,82.5008751395,97.1676973863,177.173625326,347.328018443,77.1843415699,230.684472156
w_3127.jpg,whale_32702,549.431316,720.427797,3072,2048,1415.626605,395.254161,w_3127.jpg,2054.12562313,767.744765703,1733.55134596,581.934197408,276.489571289,77.1980783203,140.708554102,107.310803906,487.93105178,243.193337358,373.13057186,187.127681987
w_2198.jpg,whale_43045,470.35245159,584.97615828,3072,2048,1533.58614468,920.94219513,w_2198.jpg,1692.71385842,1037.27218345,1872.39880359,1110.77966102,299.528543883,179.871522486,114.253155914,91.8657132012,150.164448393,319.105897449,137.13057236,223.085503661
w_1608.jpg,whale_38008,653.150493,588.67641,3072,2048,1230.614019,605.495736,w_1608.jpg,1647.79262213,1147.5333998,1537.53140578,853.503489531,240.354300586,118.260885938,114.975861328,127.568455664,390.343384359,287.3263992,456.85239939,209.25792862
w_5991.jpg,whale_79166,596.83378311,403.15924422,3072,2048,1229.24044071,940.70490318,w_5991.jpg,1423.18644068,1063.81655035,1323.13459621,1263.92023928,240.086023576,183.731426402,78.7420398867,116.569098264,264.914035596,128.420788207,114.100616654,298.502089938
w_7598.jpg,whale_72327,455.258162547,506.885376856,3072,2048,1492.49583185,680.540552261,w_7598.jpg,1876.48255234,841.25224327,1625.33200399,833.084745763,291.503092158,132.918076613,99.0010501672,88.9176098725,417.185844063,144.672948842,194.809760911,184.94256028
w_6556.jpg,whale_45367,420.48315,588.67641,3072,2048,1581.016644,854.982405,w_6556.jpg,2045.95812562,1020.93718843,1776.43070788,1106.69591226,308.792313281,166.988750977,114.975861328,82.1256152344,434.410084635,182.590787584,218.35703437,330.531084879
w_3977.jpg,whale_58362,418.96941066,498.02024286,3072,2048,1430.82006282,932.79981996,w_3977.jpg,1508.94516451,984.183449651,1696.79760718,1067.9002991,279.45704352,182.187464836,97.2695786836,81.8299630195,87.184890781,294.644015083,68.503562737,178.402438467
w_6025.jpg,whale_55861,330.0246,357.858,3072,2048,1359.8604,1157.0742,w_6025.jpg,1566.11764706,1210.83150548,1498.73579262,1351.72083749,265.597734375,225.991054687,69.894140625,64.4579296875,318.323764965,214.763079045,89.7124881418,324.510538364
w_2742.jpg,whale_98151,747.03036429,1039.51844343,5184,3456,1525.68106146,897.22694547,w_2742.jpg,1629.79860419,1168.07976072,2163.87637089,1116.39481555,176.583456187,103.845711281,120.314634656,86.4618477187,55.4480131342,338.023828447,199.582072594,161.529108214
w_798.jpg,whale_14892,1088.86488362,1351.69433828,5184,3456,1731.85837093,1196.81269536,w_798.jpg,2818.55234297,1419.61316052,2287.92023928,1660.80957129,200.446570709,138.519987889,156.446103968,126.026028197,442.521487065,226.609021677,112.949953788,234.78143896
w_8893.jpg,whale_48813,825.502846469,938.676623808,5184,3456,2496.48038247,1081.80816574,w_8893.jpg,3104.54237288,1395.49351944,2656.60618146,1316.24327019,288.944488712,125.209278442,108.643127756,95.5443109339,356.564014267,94.1041862155,209.534632657,156.733316133
w_2063.jpg,whale_68774,439.09725876,580.74153578,3072,2048,1140.23643001,1003.31362889,w_2063.jpg,1227.1665005,1145.49152542,1506.90329013,1174.0777667,222.702427736,195.959693143,113.426081207,85.7611833516,82.5523444102,347.48127547,178.480592665,214.286857428
w_2404.jpg,whale_97882,344.667740747,266.763388387,3072,2048,2070.36718243,630.317032737,w_2404.jpg,2199.09870389,904.550348953,2158.26121635,722.823529412,404.368590318,123.108795456,52.1022242943,67.3179181146,266.169535366,181.972756029,438.110893688,148.122191726
w_6818.jpg,whale_87604,696.635458763,596.319952701,5184,3456,2602.63007394,1109.04365035,w_6818.jpg,2839.22632104,1667.70089731,2856.45463609,1261.11266201,301.230332632,128.361533605,69.0185130441,80.6291040235,218.79944815,234.689530705,441.099415275,120.094323441
w_8453.jpg,whale_73666,808.85964392,1005.24943401,5184,3456,2496.48038247,1457.94454336,w_8453.jpg,3304.39082752,1860.65802592,2766.86739781,1684.92921236,288.944488712,168.743581407,116.348314122,93.6180143426,442.293166346,148.199107361,274.475202125,154.984944224
w_7950.jpg,whale_28892,400.343828246,454.029782226,3072,2048,1194.89594714,892.720720457,w_7950.jpg,1325.17647059,1169.99401795,1557.95014955,1027.06281157,233.378114676,174.359515714,88.677691841,78.1921539543,158.903802457,440.879849932,381.913493065,185.551870973
w_4587.jpg,whale_92686,422.404480714,558.512591166,3072,2048,1492.49583185,1248.43990966,w_4587.jpg,1984.70189432,1466.06580259,1774.3888335,1384.39082752,291.503092158,243.835919855,109.084490462,82.5008751395,485.192359424,278.08479322,283.936835191,177.590339499
w_5293.jpg,whale_11555,478.25753481,462.44736837,3072,2048,1308.29127291,952.56252801,w_5293.jpg,1425.22831505,1298.63210369,1527.3220339,1076.06779661,255.52563924,186.047368752,90.3217516348,93.4096747676,139.422510944,260.845075344,398.629698757,142.678960955
w_7942.jpg,whale_23525,1328.22742269,1347.00095516,5184,3456,2327.91802704,1473.72229938,w_7942.jpg,3183.79262213,2442.97507478,2801.32402792,1846.87537388,269.434956833,170.569710576,155.902888329,153.730025774,349.840837429,193.673370725,401.652820907,154.816450949
w_3979.jpg,whale_67685,395.742175048,467.83474182,3072,2048,1243.98024792,1027.70254761,w_3979.jpg,1404.80957129,1045.43968096,1533.44765703,1333.3439681,242.964892172,200.72315383,91.3739730117,77.2933935641,190.227993465,341.458632903,25.6273532806,425.75493106
w_5839.jpg,whale_95370,472.666952414,472.666952414,3072,2048,1454.61590285,775.57323882,w_5839.jpg,1588.5782652,1125.07278166,1664.12761715,953.555333998,284.104668525,151.479148207,92.3177641434,92.3177641434,156.596617305,244.506599927,407.348195023,207.768775027
w_8646.jpg,whale_96385,381.238056,456.925023,3072,2048,1320.317091,622.315062,w_8646.jpg,1431.35393819,835.12662014,1786.64007976,645.232303091,257.874431836,121.545910547,89.2431685547,74.4605578125,134.036576947,561.693999998,307.470986257,33.5165036621
w_4189.jpg,whale_48490,541.49820057,596.83378311,3072,2048,1415.00989638,802.36594683,w_4189.jpg,1608.99700897,855.545363908,1670.25324028,1014.8115653,276.369120387,156.71209899,116.569098264,105.761367299,178.773986917,235.223417519,54.3860535795,216.152816005
w_647.jpg,whale_97688,350.402625,325.173636,3072,2048,1468.887804,843.769521,w_647.jpg,1541.61515454,1055.64905284,1655.96011964,957.639082752,286.892149219,164.79873457,63.5104757812,68.4380126953,124.512969425,317.916504775,333.778832456,179.94013462
w_8559.jpg,whale_64989,798.41340522,735.17273946,3072,2048,1059.28115148,770.74561395,w_8559.jpg,1317.00897308,1423.18644068,1404.80957129,1096.48654038,206.890849898,150.536252725,143.588425676,155.940118207,193.022574937,258.70826542,449.958054343,224.905538954
w_4505.jpg,whale_24815,661.006626091,802.65090311,3072,2048,1015.11731864,368.275120251,w_4505.jpg,1135.28215354,526.803589232,1443.60518445,643.190428714,198.265101297,71.928734424,156.767754514,129.102856658,82.4208683883,293.692875114,132.134793556,228.976124926
w_6394.jpg,whale_87291,436.051906804,502.624717004,3072,2048,1674.30617651,912.047499728,w_6394.jpg,2009.20438684,947.429710867,1772.34695912,1069.94217348,327.0129251,178.134277291,98.1688900398,85.1663880477,366.799336612,107.61672812,44.6881223836,199.215263272
w_3623.jpg,whale_21873,516.272143094,581.979506761,3072,2048,1365.77448764,858.889110784,w_3623.jpg,1582.45264207,933.136590229,1639.62512463,1086.27716849,266.752829617,167.75177945,113.667872414,100.834402948,205.503719202,259.534600088,80.0452342408,243.190426501
w_6094.jpg,whale_08923,347.028478698,417.850617207,3072,2048,1532.11892976,552.412680376,w_6094.jpg,1856.06380857,655.441674975,1670.25324028,645.232303091,299.241978469,107.893101636,81.6114486732,67.7789997457,426.55218725,181.977192381,163.943090347,147.762416769
w_1233.jpg,whale_07863,380.164032642,535.04567557,3072,2048,1440.86861755,1013.77075371,w_1233.jpg,1457.89830508,1143.44965105,1680.46261216,1125.07278166,281.419651865,198.002100334,104.50110851,74.2507876254,18.3985559429,247.183451295,188.727238552,162.140614631
w_1595.jpg,whale_72820,378.434835,470.941128,3072,2048,1676.326158,1037.19177,w_1595.jpg,2039.83250249,1308.84147557,1925.48753739,1186.32901296,327.407452734,202.576517578,91.9806890625,73.9130537109,424.910598102,291.370061789,395.082053066,217.028004644
w_3081.jpg,whale_32087,541.021653,482.154012,3072,2048,905.440383,692.395587,w_3081.jpg,1078.10967099,853.503489531,1251.66899302,1006.6440678,176.843824805,135.233513086,94.1707054688,105.668291602,197.468685679,395.450294751,164.183667603,319.865639999
w_132.jpg,whale_82554,661.767019785,549.125824928,5184,3456,2290.37096209,1041.93105243,w_132.jpg,2604.92123629,1516.09172483,2542.89930209,1205.98205384,265.089231723,120.593871809,63.556229737,76.5934050677,315.422571834,253.30190247,394.852630676,137.117938639
w_2255.jpg,whale_91826,505.953357513,572.526167713,3072,2048,1168.35281899,679.042664031,w_2255.jpg,1629.41575274,1002.56031904,1380.30707876,829.000997009,228.193909959,132.625520319,111.821517131,98.8190151393,443.261248688,203.953810154,351.72842087,163.059592608
w_3847.jpg,whale_59173,352.835894055,545.897043633,3072,2048,875.432454119,802.2023629,w_3847.jpg,1235.33399801,873.9222333,1051.56530409,894.340977069,170.982901195,156.680149004,106.620516335,68.9132605576,363.042264502,177.892367035,112.112256665,143.940960213
w_641.jpg,whale_53580,655.742180462,645.756258932,3072,2048,1354.75668755,505.953357513,w_641.jpg,1519.15453639,575.808574277,1655.96011964,765.702891326,264.600915537,98.8190151393,126.124269323,128.074644621,140.664521262,257.183826722,59.390286324,218.66305768
w_2717.jpg,whale_79823,547.691204475,691.696219445,3072,2048,757.796882054,812.093854911,w_2717.jpg,951.513459621,1096.48654038,1145.49152542,900.466600199,148.007203526,158.612081037,135.09691786,106.970938374,154.666745002,308.907773347,285.68579508,88.8395316775
w_6996.jpg,whale_51195,297.452981741,505.197921369,3072,2048,1175.64749926,1008.03510479,w_6996.jpg,1276.17148554,1139.36590229,1496.69391825,1063.81655035,229.618652199,196.881856404,98.6714690174,58.0962854963,110.143598565,350.222452535,242.899720946,103.206572389
w_961.jpg,whale_22059,549.125824928,389.55079888,3072,2048,1117.02518233,957.450156284,w_961.jpg,1353.76271186,1114.86340977,1282.29710867,1310.88334995,218.168980924,187.001983649,76.0841404063,107.251137681,334.281156392,233.380113787,158.114718762,354.446710821
w_709.jpg,whale_74162,229.676195187,286.263083856,3072,2048,1105.10864931,828.831486979,w_709.jpg,1221.04087737,880.047856431,1261.87836491,912.717846461,215.841533068,161.881149801,55.9107585656,44.8586318725,222.950447168,301.41190243,124.637736243,202.871766992
w_7041.jpg,whale_67614,524.202327,431.696034,3072,2048,1124.091621,658.756935,w_7041.jpg,1288.4227318,1016.85343968,1390.51645065,765.702891326,219.549144727,128.663463867,84.3156316406,102.383266992,209.481893202,339.55384417,376.513765121,113.00329506
w_4915.jpg,whale_23821,335.224788946,495.754969568,3072,2048,1628.90918572,1251.19111367,w_4915.jpg,1700.88135593,1323.13459621,1866.27318046,1368.0558325,318.146325336,244.373264389,96.8271424938,65.473591591,80.855963575,264.344801964,118.350519483,192.05234815
w_7605.jpg,whale_74935,450.564779428,558.512591166,3072,2048,1384.54802012,980.917071879,w_7605.jpg,1874.44067797,1108.73778664,1574.28514457,1020.93718843,270.41953518,191.585365601,109.084490462,88.000933482,482.96560749,187.384906211,157.14895146,49.9716237587
w_9043.jpg,whale_53079,485.981514454,609.141213322,3072,2048,988.606231457,632.441696892,w_9043.jpg,1447.6889332,824.917248255,1263.92023928,945.387836491,193.087154581,123.523768924,118.972893227,94.9182645418,415.057966413,249.131282345,218.330293199,354.670506889
w_4727.jpg,whale_94176,439.09725876,576.020059879,3072,2048,882.915993421,835.701234415,w_4727.jpg,1051.56530409,1033.1884347,1343.55333998,963.764705882,172.444529965,163.222897347,112.503917945,85.7611833516,161.905676113,440.703987014,248.244863548,161.286791986
w_7394.jpg,whale_95091,666.460402904,774.408214642,5184,3456,2539.1202674,2083.86210485,w_7394.jpg,2625.59521436,2208.66999003,2994.28115653,2318.93120638,293.879660579,241.187743617,89.6305803984,77.1366207065,61.5016305322,323.349664114,103.709829144,194.703485674
w_8630.jpg,whale_74625,887.049409498,1027.85090307,5184,3456,2266.9040465,1173.34577976,w_8630.jpg,2821.99800598,1695.2662014,2601.47557328,1340.36291127,262.37315353,135.803909694,118.964224892,102.667755729,297.51290034,179.511994155,323.822334691,103.770545601
w_7944.jpg,whale_68774,549.431316,742.853565,3072,2048,969.914466,633.527946,w_7944.jpg,1613.08075773,851.461615155,1245.54336989,802.45663011,189.436419141,123.735926953,145.088586914,107.310803906,476.869780858,204.749442697,218.687731908,169.632024689
w_1117.jpg,whale_38894,412.751423235,592.498010772,3072,2048,1611.06200682,1101.7800088,w_1117.jpg,2092.92123629,1259.83649053,1829.51944167,1265.96211366,314.660548207,215.191407969,115.722267729,80.6155123506,447.35454827,202.845732363,211.652982579,219.81550494
w_2379.jpg,whale_76398,636.35919921,450.58974354,3072,2048,1434.77260443,656.12190726,w_2379.jpg,1682.50448654,790.205383848,1690.67198405,929.052841476,280.229024303,128.148810012,88.0058092852,124.288906096,303.330179074,313.29961068,115.992604818,235.997315664
w_7271.jpg,whale_80947,577.463526,549.431316,3072,2048,1353.955743,748.460007,w_7271.jpg,1602.87138584,814.707876371,1617.16450648,986.225324028,264.444481055,146.183595117,107.310803906,112.785844922,250.130012997,264.437927604,63.5353236215,226.895591351
w_5185.jpg,whale_36851,459.352390374,572.526167713,3072,2048,1118.42321135,902.061578198,w_5185.jpg,1251.66899302,1151.61714855,1496.69391825,1035.23030907,218.442033467,176.183901992,111.821517131,89.7172637449,128.409757155,363.79412293,298.876058075,159.521690807
w_5434.jpg,whale_74439,384.041277,608.298957,3072,2048,650.347272,955.898361,w_5434.jpg,786.121635095,1127.11465603,1069.94217348,1092.40279163,127.020951562,186.698898633,118.808390039,75.0080619141,123.075830463,379.695202098,246.49189159,196.779721146
w_3141.jpg,whale_97542,1227.30244957,1031.13525477,5184,3456,2333.88662542,789.698707308,w_3141.jpg,2946.04187438,1591.89631107,2756.53040877,1205.98205384,270.125766831,91.4003133458,119.344358191,142.048894626,326.992050121,225.908021034,359.807781076,186.865209706
w_622.jpg,whale_41125,581.979506761,779.101597761,3072,2048,614.833188594,694.620701618,w_622.jpg,1270.04586241,971.93220339,910.675972084,884.131605184,120.084607147,135.668105785,152.168280813,113.667872414,463.129873386,209.435823409,262.659956388,179.683960752
w_3484.jpg,whale_33195,459.2511,499.0131,3072,2048,1504.9917,687.8826,w_3484.jpg,1962.24127617,1047.48155533,1782.55633101,849.419740778,293.943691406,134.352070313,97.4634960937,89.6974804688,505.062295746,307.017956153,431.713403477,194.514193712
w_6690.jpg,whale_28892,219.33097269,308.067931106,3072,2048,1309.2887072,1058.14637206,w_6690.jpg,1370.09770688,1163.86839482,1525.28015952,1129.15653041,255.720450625,206.669213293,60.1695177941,42.8380806035,109.078990025,386.129407592,265.478315428,178.433949595
w_4025.jpg,whale_17604,509.281998023,509.281998023,3072,2048,948.662545338,689.028585561,w_4025.jpg,1308.84147557,1031.14656032,1237.37587238,873.9222333,185.285653386,134.575895617,99.4691402389,99.4691402389,389.691393636,312.511988303,369.501786646,199.70709491
w_1388.jpg,whale_66353,779.043523607,701.139171246,3072,2048,1069.4142915,391.882499754,w_1388.jpg,1419.10269192,996.434695912,1425.22831505,620.729810568,208.869978809,76.5395507332,136.941244384,152.156938204,274.633750977,279.438920706,427.433221202,162.187852134
w_6434.jpg,whale_13789,581.979506761,666.460402904,3072,2048,1056.01120178,863.582493903,w_6434.jpg,1535.48953141,1274.12961117,1370.09770688,980.099700897,206.252187848,168.66845584,130.168047442,113.667872414,395.701291669,259.210806871,388.53822775,110.665126083
w_4672.jpg,whale_89615,718.986350151,652.413539952,5184,3456,2676.22697001,805.53100341,w_4672.jpg,3014.9551346,1367.92821535,2946.04187438,968.231306082,309.748491899,93.2327550243,75.5108263833,83.216012749,285.747172022,227.65166848,430.620857235,124.866373786
w_1603.jpg,whale_80247,395.254161,510.186222,3072,2048,1031.585328,925.06293,w_1603.jpg,1165.91026919,1037.27218345,1386.43270189,1106.69591226,201.481509375,180.676353516,99.6457464844,77.1980783203,145.438361239,383.169865453,156.227832596,252.831624821
w_8106.jpg,whale_37269,343.87112007,418.96941066,3072,2048,1288.52856486,964.42015284,w_8106.jpg,1435.43768694,1176.11964108,1478.31704885,1039.31405783,251.665735324,188.363311102,81.8299630195,67.1623281387,193.548086695,249.837754748,339.271883519,120.460048515
w_8061.jpg,whale_11099,713.394234094,704.007467856,3072,2048,1154.57224728,760.328065284,w_8061.jpg,1568.15952144,1231.25024925,1417.06081755,916.801595214,225.502392047,148.501575251,137.501458566,139.334811346,323.558693895,205.514083669,363.316136717,120.888105407
w_1588.jpg,whale_45062,292.48807914,411.06432744,3072,2048,1335.95906418,960.46761123,w_1588.jpg,1678.42073779,1078.10967099,1472.19142572,1016.85343968,260.929504723,187.591330318,80.2860014531,57.126577957,459.493546815,183.560769225,222.09561236,106.908260726
w_7263.jpg,whale_95091,342.056221069,366.598371459,3072,2048,694.849632933,986.287668821,w_7263.jpg,735.074775673,1149.57527418,1000.51844467,1045.43968096,135.712818932,192.634310317,71.6012444256,66.8078556775,61.6236415078,459.86332099,263.01641443,95.574418807
w_4799.jpg,whale_68116,533.59311735,901.17948708,3072,2048,1031.61336021,600.78632472,w_4799.jpg,1221.04087737,880.047856431,1510.98703888,749.367896311,201.486984416,117.341079047,176.01161857,104.217405732,115.984089798,292.941500743,288.658747703,153.960649603
w_9209.jpg,whale_25715,339.9651,335.9889,3072,2048,1437.3963,1121.2884,w_9209.jpg,1557.95014955,1361.93020937,1651.87637089,1210.83150548,280.741464844,219.001640625,65.6228320312,66.3994335938,197.990416506,351.743774838,389.780054345,145.330588387
w_4661.jpg,whale_61461,225.282389714,361.390500166,3072,2048,1501.88259809,1816.33926707,w_4661.jpg,1772.34695912,1978.57627119,1541.61515454,1982.66001994,293.336444939,354.7537631,70.5840820637,44.000466741,412.962785263,61.8121809697,396.910514257,406.88049822
w_1423.jpg,whale_26397,430.82703549,482.21007642,3072,2048,1209.47773266,778.65069717,w_1423.jpg,1439.52143569,955.597208375,1553.8664008,837.168494516,236.22611966,152.080214291,94.1816555508,84.1459053691,262.928536398,393.348313764,226.723154677,75.5353524803
