Image,whaleID,height,width,image_width,image_height,bboxx,bboxy,filename,x_1,y_1,x_2,y_2
w_742.jpg,whale_17604,580.266747,543.824874,3072,2048,1174.549599,717.624576,w_742.jpg,1357.84646062,1137.32402792,1419.10269192,865.754735793
w_6991.jpg,whale_90271,431.791246952,506.885376856,3072,2048,1229.66637719,765.021448403,w_6991.jpg,1257.79461615,982.141575274,1486.48454636,890.257228315
w_7640.jpg,whale_06069,334.0008,290.2626,3072,2048,1586.5038,1045.7406,w_7640.jpg,1696.79760718,1088.31904287,1762.13758724,1214.91525424
w_74.jpg,whale_10005,462.44736837,403.15924422,3072,2048,1395.24718833,822.12865488,w_74.jpg,1551.82452642,1112.82153539,1688.63010967,873.9222333
w_7501.jpg,whale_80247,522.596560063,482.652873944,3072,2048,1388.04309265,699.014507091,w_7501.jpg,1531.40578265,1065.85842473,1570.20139581,888.215353938
w_7447.jpg,whale_26397,644.26428243,739.12528107,3072,2048,980.23031928,837.93882132,w_7447.jpg,1480.35892323,1078.10967099,1127.11465603,947.429710867
w_9137.jpg,whale_67685,569.16599184,636.35919921,3072,2048,1379.43702189,798.41340522,w_9137.jpg,1543.65702891,920.885343968,1678.42073779,1108.73778664
w_7205.jpg,whale_37658,449.366468844,512.610638533,3072,2048,1221.61106715,545.897043633,w_7205.jpg,1590.62013958,794.289132602,1425.22831505,702.404785643
w_4350.jpg,whale_37658,889.32186225,869.5591542,5184,3456,2110.65721974,1774.69118289,w_4350.jpg,2263.80059821,2260.35493519,2780.65004985,2046.72382851
w_8976.jpg,whale_10977,386.844498,521.399106,3072,2048,1468.887804,955.898361,w_8976.jpg,1796.84945165,1080.15154536,1600.82951147,1080.15154536
w_1068.jpg,whale_90244,880.547219876,1014.30122796,5184,3456,1961.72545188,1331.96699715,w_1068.jpg,2804.76969093,1574.66799601,2356.8334995,1643.58125623
w_3902.jpg,whale_26397,736.861149689,577.286123642,3072,2048,1473.72229938,736.861149689,w_3902.jpg,1786.64007976,945.387836491,1629.41575274,1265.96211366
w_840.jpg,whale_06339,581.979506761,610.139805475,3072,2048,1060.7045849,455.258162547,w_840.jpg,1331.30209372,516.594217348,1351.72083749,698.321036889
w_9147.jpg,whale_75455,685.23393538,704.007467856,3072,2048,1149.87886416,910.516325094,w_9147.jpg,1400.72582253,1437.47956132,1513.02891326,1120.9890329
w_8039.jpg,whale_81136,645.756258932,672.385383011,3072,2048,1131.73777339,392.779580175,w_8039.jpg,1227.1665005,800.414755733,1437.47956132,635.022931206
w_4552.jpg,whale_32087,459.66,528.75,3072,2048,1433.97,920.73,w_4552.jpg,1751.92821535,1080.15154536,1519.15453639,1014.8115653
w_8161.jpg,whale_67611,826.035428951,1088.86488362,5184,3456,2482.79966997,1314.14727333,w_8161.jpg,2601.47557328,1746.95114656,3008.06380857,1622.90727817
w_2747.jpg,whale_29569,592.8812415,699.59986497,3072,2048,1422.9149796,411.06432744,w_2747.jpg,1862.1894317,561.515453639,1676.37886341,730.991026919
w_1518.jpg,whale_89456,511.578759975,605.446422356,3072,2048,1492.49583185,783.79498088,w_1518.jpg,1645.75074776,1143.44965105,1790.72382851,906.59222333
w_9095.jpg,whale_10005,397.62,473.1678,3072,2048,1504.9917,811.1448,w_9095.jpg,1606.9551346,1055.64905284,1858.10568295,818.791625125
w_7387.jpg,whale_26288,472.666952414,672.385383011,3072,2048,1301.49843939,935.347983298,w_7387.jpg,1809.10069791,1039.31405783,1523.23828514,1102.61216351
w_8816.jpg,whale_25715,373.7628,475.1559,3072,2048,948.3237,1057.6692,w_8816.jpg,1178.16151545,1306.7996012,1239.41774676,1129.15653041
w_7993.jpg,whale_09181,469.338311904,609.141213322,3072,2048,1181.66738103,745.61547423,w_7993.jpg,1617.16450648,1059.7328016,1427.27018943,869.838484546
w_8005.jpg,whale_06967,246.319397737,349.507253545,3072,2048,1145.05233543,912.047499728,w_8005.jpg,1206.74775673,986.225324028,1351.72083749,1000.51844467
w_4179.jpg,whale_12609,273.54,314.43,3072,2048,1541.13,713.46,w_4179.jpg,1735.59322034,739.158524427,1664.12761715,853.503489531
w_934.jpg,whale_48813,541.49820057,422.92195227,3072,2048,1577.06410239,1268.76585681,w_934.jpg,1731.50947159,1711.09072782,1760.09571286,1476.27517448
w_1373.jpg,whale_98507,778.65069717,695.64732336,5184,3456,952.56252801,1664.02001781,w_1373.jpg,1068.1555334,2232.78963111,1423.05882353,1908.89730808
w_5511.jpg,whale_55333,924.89473674,964.42015284,5184,3456,2031.60638754,1498.01327019,w_5511.jpg,2401.62711864,2187.99601196,2442.97507478,1695.2662014
w_2405.jpg,whale_87155,450.564779428,366.083883285,3072,2048,1361.08110452,868.275877022,w_2405.jpg,1658.00199402,918.843469591,1500.777667,1086.27716849
w_6453.jpg,whale_06339,442.709187824,522.596560063,3072,2048,1511.20279152,785.55916035,w_6453.jpg,1645.75074776,898.424725823,1823.39381854,1006.6440678
w_5720.jpg,whale_48386,414.876708,392.45094,3072,2048,1362.365406,829.753416,w_5720.jpg,1504.86141575,884.131605184,1631.45762712,1037.27218345
w_6044.jpg,whale_90911,384.857415761,516.272143094,3072,2048,1243.74652655,872.969260141,w_6044.jpg,1676.37886341,1088.31904287,1441.56331007,1027.06281157
w_3844.jpg,whale_55861,1149.87886416,1013.77075371,5184,3456,2173.03638412,1497.18921497,w_3844.jpg,2308.59421735,2298.25722832,2611.81256231,1836.53838485
w_7859.jpg,whale_10005,497.025,489.0726,3072,2048,1002.0024,888.6807,w_7859.jpg,1280.2552343,1251.66899302,1235.33399801,1025.02093719
w_8494.jpg,whale_64634,515.678928156,735.009900846,3072,2048,1356.16860976,1168.64899952,w_8494.jpg,1870.35692921,1353.76271186,1531.40578265,1355.80458624
w_8170.jpg,whale_37301,455.258162547,535.04567557,3072,2048,1295.37374085,1018.46413683,w_8170.jpg,1419.10269192,1147.5333998,1721.3000997,1163.86839482
w_3810.jpg,whale_82064,474.031695023,694.620701618,3072,2048,1140.49209793,919.903091332,w_3810.jpg,1253.7108674,1100.57028913,1588.5782652,1110.77966102
w_8282.jpg,whale_37654,792.21644137,745.61547423,3072,2048,985.277590947,858.789251569,w_8282.jpg,1410.93519442,1025.02093719,1453.81455633,1374.18145563
w_8748.jpg,whale_08637,775.57323882,619.127134852,3072,2048,1274.86931531,795.54508188,w_8748.jpg,1461.98205384,1333.3439681,1668.2113659,1043.39780658
w_952.jpg,whale_80247,439.09725876,457.983162363,3072,2048,1064.6928156,670.449577892,w_952.jpg,1176.11964108,710.572283151,1249.62711864,814.707876371
w_6002.jpg,whale_90911,370.635858201,436.73652081,3072,2048,1036.36396019,854.587138017,w_6002.jpg,1094.444666,945.387836491,1337.42771685,963.764705882
w_3357.jpg,whale_45465,1061.83632268,838.817408509,5184,3456,2027.14207056,426.065985274,w_3357.jpg,2312.03988036,499.62113659,2370.61615155,947.557328016
w_8848.jpg,whale_13789,497.498610618,431.791246952,3072,2048,1229.66637719,999.690604355,w_8848.jpg,1341.5114656,1319.05084746,1490.56829511,1116.90528415
w_3808.jpg,whale_57338,657.073636665,826.035428951,5184,3456,826.035428951,1609.83040983,w_3808.jpg,1061.26420738,1808.97308076,1550.54835494,1808.97308076
w_1525.jpg,whale_49877,636.331167,804.524427,3072,2048,723.231018,714.821355,w_1525.jpg,802.45663011,929.052841476,1153.65902293,906.59222333
w_755.jpg,whale_69084,375.470649523,398.937565118,3072,2048,1347.00095516,863.582493903,w_755.jpg,1617.16450648,1090.36091725,1523.23828514,941.304087737
w_5247.jpg,whale_35594,1036.16518284,940.596549469,5184,3456,3480.71022584,1559.27770233,w_5247.jpg,3697.19641077,2394.73579262,3821.24027916,1912.34297109
w_5196.jpg,whale_82089,574.660305,378.434835,3072,2048,1166.139936,532.61199,w_5196.jpg,1343.55333998,596.227318046,1421.1445663,833.084745763
w_8863.jpg,whale_18845,849.79644615,940.70490318,5184,3456,2521.72154718,1822.12168221,w_8863.jpg,3101.09670987,2284.47457627,2753.08474576,2036.38683948
w_7425.jpg,whale_99573,708.700850975,642.993487308,3072,2048,1224.97299407,811.955279594,w_7425.jpg,1363.97208375,888.215353938,1451.77268195,1139.36590229
w_4127.jpg,whale_69459,778.65069717,490.11515964,3072,2048,1158.09469173,434.7795771,w_4127.jpg,1415.01894317,579.892323031,1288.4227318,961.722831505
w_3751.jpg,whale_66353,358.812288,409.270266,3072,2048,1255.843008,866.195289,w_3751.jpg,1551.82452642,1108.73778664,1410.93519442,922.927218345
w_2753.jpg,whale_00195,577.07107506,561.26090862,3072,2048,1434.77260443,857.70152937,w_2753.jpg,1874.44067797,1100.57028913,1680.46261216,933.136590229
w_2868.jpg,whale_99558,387.34907778,498.02024286,3072,2048,545.45074218,1098.80656758,w_2868.jpg,880.047856431,1337.42771685,790.205383848,1214.91525424
w_2206.jpg,whale_41776,361.390500166,516.272143094,3072,2048,1694.31130597,821.342045832,w_2206.jpg,2084.75373878,1018.89531406,1890.77567298,931.094715852
w_1210.jpg,whale_80247,452.695109354,535.911122103,3072,2048,1288.18387735,818.845565449,w_1210.jpg,1402.76769691,890.257228315,1576.32701894,990.309072782
w_5987.jpg,whale_14270,478.25753481,584.97615828,3072,2048,1260.86077359,608.69140794,w_5987.jpg,1698.83948156,714.656031904,1445.64705882,816.749750748
w_4249.jpg,whale_03227,553.819208047,614.833188594,3072,2048,1398.62816947,863.582493903,w_4249.jpg,1764.17946162,957.639082752,1645.75074776,1147.5333998
w_4012.jpg,whale_23821,826.035428951,811.955279594,5184,3456,2327.91802704,624.219954832,w_4012.jpg,2501.55134596,1178.41674975,2742.74775673,833.850448654
w_4660.jpg,whale_18989,826.08119649,853.74898776,5184,3456,2612.63000421,1442.67768765,w_4660.jpg,3128.66201396,1898.56031904,2973.60717846,1671.14656032
w_4545.jpg,whale_71062,628.913337951,553.819208047,3072,2048,1351.69433828,577.286123642,w_4545.jpg,1678.42073779,616.646061815,1568.15952144,857.587238285
w_2737.jpg,whale_73592,460.343900313,443.818734661,3072,2048,1203.97635467,710.582123048,w_2737.jpg,1547.74077767,802.45663011,1382.34895314,1002.56031904
w_651.jpg,whale_79823,604.73886633,557.30836701,3072,2048,1086.94894275,798.41340522,w_651.jpg,1363.97208375,1251.66899302,1339.46959123,982.141575274
w_7927.jpg,whale_78785,450.564779428,445.871396309,3072,2048,1689.61792285,943.370006927,w_7927.jpg,1792.76570289,1280.2552343,1892.81754736,1116.90528415
w_484.jpg,whale_41805,300.2031,439.3701,3072,2048,1119.3003,779.3352,w_484.jpg,1476.27517448,931.094715852,1233.29212363,820.833499501
w_4113.jpg,whale_49832,535.911122103,695.685866581,3072,2048,1188.32466205,782.23051984,w_4113.jpg,1608.99700897,906.59222333,1290.46460618,982.141575274
w_296.jpg,whale_64526,638.300104189,469.338311904,3072,2048,1933.67384504,882.356026379,w_296.jpg,2237.89431705,1302.71585244,2141.92622134,986.225324028
w_7059.jpg,whale_27820,448.584688117,536.507286988,3072,2048,1198.61828665,780.537357323,w_7059.jpg,1276.17148554,855.545363908,1474.2333001,937.220338983
w_5873.jpg,whale_15434,555.037758,717.624576,3072,2048,1454.871699,683.985924,w_5873.jpg,2013.28813559,982.141575274,1672.29511466,898.424725823
w_2145.jpg,whale_27820,464.644928785,657.073636665,3072,2048,985.610454998,962.143539403,w_2145.jpg,1466.06580259,1137.32402792,1163.86839482,1106.69591226
w_6588.jpg,whale_82554,679.916207752,1081.178232,5184,3456,2201.36804969,2741.95716569,w_6588.jpg,2808.21535394,3052.85742772,2256.90927218,2970.16151545
w_9125.jpg,whale_79823,361.615509,375.631614,3072,2048,1516.542561,1023.175665,w_9125.jpg,1627.37387836,1088.31904287,1717.21635095,1174.0777667
w_1000.jpg,whale_64496,679.040289724,553.292087923,3072,2048,1378.20029174,774.608923092,w_1000.jpg,1633.4995015,908.634097707,1615.1226321,1057.69092722
w_1411.jpg,whale_30074,666.460402904,736.861149689,5184,3456,2525.04011804,1398.62816947,w_1411.jpg,2715.18245264,1419.61316052,2794.43270189,1553.99401795
w_6834.jpg,whale_86527,474.3049932,581.02361667,3072,2048,1304.3387313,865.60661259,w_6834.jpg,1406.85144566,976.015952144,1713.13260219,1129.15653041
w_8585.jpg,whale_68116,782.60323878,849.79644615,3072,2048,1304.3387313,1043.47098504,w_8585.jpg,1880.5663011,1553.8664008,1762.13758724,1227.1665005
w_8724.jpg,whale_89541,509.281998023,475.995592924,3072,2048,1258.22611276,915.376140238,w_8724.jpg,1453.81455633,1004.60219342,1623.29012961,1208.78963111
w_5651.jpg,whale_47700,844.808961427,821.342045832,5184,3456,1699.00468909,1722.47160469,w_5651.jpg,1857.21236291,2298.25722832,2098.40877368,1905.45164506
w_9086.jpg,whale_78565,544.432441809,708.700850975,5184,3456,2215.27683219,1262.52005902,w_9086.jpg,2608.3668993,1357.59122632,2442.97507478,1571.222333
w_2786.jpg,whale_74439,455.2749,532.8108,3072,2048,882.7164,838.9782,w_2786.jpg,963.764705882,951.513459621,1270.04586241,1067.9002991
w_4018.jpg,whale_73666,462.681030884,509.281998023,3072,2048,1451.28726234,945.333904828,w_4018.jpg,1547.74077767,984.183449651,1770.30508475,1210.83150548
w_5909.jpg,whale_55079,671.153786023,802.568513356,5184,3456,3191.50052095,1009.07737059,w_5909.jpg,3738.5443669,1216.31904287,3390.53240279,1288.6779661
w_3584.jpg,whale_22448,324.810753449,370.016373774,3072,2048,1493.45975297,791.935496811,w_3584.jpg,1747.8444666,829.000997009,1570.20139581,922.927218345
w_3831.jpg,whale_11076,403.630948237,342.61696769,3072,2048,1492.49583185,1046.62443555,w_3831.jpg,1611.03888335,1353.76271186,1647.79262213,1221.04087737
w_7590.jpg,whale_66852,1013.77075371,1234.35976031,5184,3456,2177.72976723,1445.56200066,w_7590.jpg,3152.78165503,1857.21236291,2504.99700897,1774.51645065
w_7015.jpg,whale_61728,520.965526213,445.871396309,3072,2048,1229.66637719,671.153786023,w_7015.jpg,1439.52143569,745.284147557,1531.40578265,1002.56031904
w_3010.jpg,whale_79439,844.808961427,962.143539403,5184,3456,2801.94972207,1727.16498781,w_3010.jpg,3562.81555334,2301.70289133,3218.24925224,1998.48454636
w_5463.jpg,whale_62939,420.284325438,595.147146971,5184,3456,2486.42661144,1355.95380908,w_5463.jpg,2639.3778664,1357.59122632,2797.87836491,1605.67896311
w_323.jpg,whale_81875,489.0726,658.0611,3072,2048,1373.7771,648.1206,w_323.jpg,1733.55134596,684.027916251,1523.23828514,857.587238285
w_3794.jpg,whale_41125,525.658909332,441.17801319,3072,2048,1267.21344214,530.352292451,w_3794.jpg,1566.11764706,896.382851446,1457.89830508,657.483549352
w_5857.jpg,whale_72820,524.083824972,509.91939727,3072,2048,1218.14078237,708.221385097,w_5857.jpg,1523.23828514,1063.81655035,1500.777667,837.168494516
w_8201.jpg,whale_97542,356.6221159,398.479171757,3072,2048,1433.18559254,689.80428052,w_8201.jpg,1749.88634098,918.843469591,1623.29012961,790.205383848
w_837.jpg,whale_41125,553.3558254,762.84053073,3072,2048,671.9320737,743.07782268,w_837.jpg,761.619142572,884.131605184,1139.36590229,890.257228315
w_946.jpg,whale_07808,567.899357404,661.767019785,3072,2048,1098.25164986,1056.01120178,w_946.jpg,1257.79461615,1353.76271186,1559.99202393,1194.49651047
w_9100.jpg,whale_24730,483.418461261,502.191993737,3072,2048,1159.2656304,1004.38398747,w_9100.jpg,1437.47956132,1353.76271186,1325.17647059,1163.86839482
w_4821.jpg,whale_51195,475.995592924,419.408704255,3072,2048,1368.07124959,1091.79408727,w_4821.jpg,1633.4995015,1441.56331007,1529.36390828,1196.53838485
w_2238.jpg,whale_38543,339.91857846,391.30161939,3072,2048,1162.04723334,644.26428243,w_2238.jpg,1443.60518445,700.362911266,1323.13459621,849.419740778
w_2698.jpg,whale_25715,375.631614,333.583299,3072,2048,1247.433345,1135.304505,w_2698.jpg,1323.13459621,1394.6001994,1431.35393819,1229.20837488
w_6625.jpg,whale_06339,450.564779428,638.300104189,3072,2048,1684.92453974,1478.4156825,w_6625.jpg,2015.33000997,1521.19641077,1927.52941176,1756.01196411
w_3994.jpg,whale_78372,448.51536,462.531465,3072,2048,1311.907428,1202.581809,w_3994.jpg,1476.27517448,1559.99202393,1521.19641077,1353.76271186
w_5109.jpg,whale_34656,637.399246588,578.380797829,3072,2048,974.984773484,295.092243791,w_5109.jpg,1337.42771685,345.076769691,1200.6221336,647.274177468
w_7039.jpg,whale_48497,976.22368876,985.610454998,5184,3456,2168.343001,943.370006927,w_7039.jpg,2449.8664008,1081.93818544,2787.54137587,1385.15653041
w_1206.jpg,whale_76782,605.812572812,585.840729752,3072,2048,1404.6862952,639.098977912,w_1206.jpg,1682.50448654,1055.64905284,1735.59322034,792.247258225
w_584.jpg,whale_80405,312.892207936,422.737344765,3072,2048,1434.64405979,835.488767999,w_584.jpg,1768.26321037,969.890329013,1627.37387836,959.680957129
w_7366.jpg,whale_48966,629.113056382,655.742180462,3072,2048,1208.29650511,352.835894055,w_7366.jpg,1400.72582253,394.081754736,1510.98703888,673.818544367
w_9372.jpg,whale_12820,535.415211,655.953714,3072,2048,1398.807279,995.143455,w_9372.jpg,1839.72881356,1237.37587238,1608.99700897,1090.36091725
w_8118.jpg,whale_90957,569.053863,641.937609,3072,2048,1690.342263,409.270266,w_8118.jpg,2115.38185444,577.850448654,1862.1894317,679.944167498
w_1764.jpg,whale_23847,833.98627971,1158.09469173,3072,2048,430.82703549,901.17948708,w_1764.jpg,643.190428714,1492.61016949,924.969092722,1274.12961117
w_7513.jpg,whale_81960,403.15924422,407.11178583,3504,2336,1648.20985137,952.56252801,w_7513.jpg,1818.95912263,1038.73978066,1839.92023928,1150.53240279
w_2111.jpg,whale_34488,739.12528107,1082.99640114,5184,3456,2217.37584321,1450.58277087,w_2111.jpg,2990.83549352,1647.02691924,2422.30109671,1612.57028913
w_3427.jpg,whale_08017,450.58974354,612.64394955,3072,2048,1260.86077359,1209.47773266,w_3427.jpg,1406.85144566,1461.98205384,1678.42073779,1353.76271186
w_8840.jpg,whale_74232,586.67288988,708.700850975,3072,2048,1445.56200066,483.418461261,w_8840.jpg,1551.82452642,659.525423729,1919.36191426,686.069790628
w_3051.jpg,whale_95370,529.64057574,573.11853345,3072,2048,1023.70827699,699.59986497,w_3051.jpg,1488.52642074,1102.61216351,1337.42771685,920.885343968
w_8617.jpg,whale_47858,671.9320737,747.03036429,5184,3456,2090.89451169,1644.25730976,w_8617.jpg,2174.21335992,1988.14755733,2539.45363908,1860.65802592
w_5308.jpg,whale_83892,505.953357513,542.568403123,3072,2048,1504.5455105,452.695109354,w_5308.jpg,1715.17447657,500.259222333,1753.97008973,704.44666002
w_7746.jpg,whale_51603,362.821815585,322.878129466,3072,2048,1474.58774591,768.9159578,w_7746.jpg,1539.57328016,1004.60219342,1649.83449651,853.503489531
w_7470.jpg,whale_65263,318.699623294,288.01002994,4992,3328,826.258282613,1088.3001951,w_7470.jpg,995.413758724,1357.08075773,948.96111665,1214.40478564
w_4394.jpg,whale_26288,633.60672107,774.408214641,3072,2048,1318.84065645,1046.62443555,w_4394.jpg,1821.35194417,1400.72582253,1453.81455633,1268.00398804
w_5307.jpg,whale_33152,392.779580175,442.709187824,3072,2048,1487.90230795,645.756258932,w_5307.jpg,1627.37387836,706.488534397,1751.92821535,859.629112662
w_3134.jpg,whale_63816,577.463526,524.202327,3072,2048,667.166598,599.889294,w_3134.jpg,1041.3559322,673.818544367,841.25224327,837.168494516
w_9061.jpg,whale_06967,908.718859218,775.57323882,5184,3456,2286.77603034,1324.79892296,w_9061.jpg,2759.97607178,2063.95214357,2766.86739781,1705.60319043
w_8546.jpg,whale_49135,339.189741,426.089592,3072,2048,1701.555147,709.214913,w_8546.jpg,1796.84945165,906.59222333,1941.8225324,786.121635095
w_2249.jpg,whale_50021,750.9829059,636.35919921,3072,2048,1142.28452529,778.65069717,w_2249.jpg,1323.13459621,1372.13958126,1392.55832502,1000.51844467
w_4524.jpg,whale_36437,513.8304093,565.21345023,3072,2048,1474.29802053,873.51169581,w_4524.jpg,1623.29012961,1147.5333998,1882.60817547,1010.72781655
w_5332.jpg,whale_11555,396.108220685,535.911122103,3072,2048,682.371304541,1178.33874052,w_5332.jpg,779.996011964,1368.0558325,1059.7328016,1249.62711864
w_8593.jpg,whale_36154,284.627979826,416.896276334,3072,2048,1374.58571434,763.472698828,w_8593.jpg,1412.97706879,880.047856431,1658.00199402,853.503489531
w_9329.jpg,whale_22297,892.075656668,935.347983298,5184,3456,1534.50327509,858.789251569,w_9329.jpg,1833.09272183,1281.78664008,2119.08275174,1102.61216351
w_7502.jpg,whale_82064,409.5486,499.0131,3072,2048,1246.5387,642.1563,w_7502.jpg,1331.30209372,812.666001994,1627.37387836,788.163509472
w_8714.jpg,whale_66353,482.652873944,529.253841083,3072,2048,1155.03825696,1165.02417848,w_8714.jpg,1188.37088734,1284.33898305,1445.64705882,1286.38085743
w_3809.jpg,whale_65586,512.989443,641.937609,3072,2048,1087.649748,1068.027201,w_3809.jpg,1486.48454636,1325.17647059,1204.70588235,1204.70588235
w_6855.jpg,whale_91826,389.521761803,455.622424413,3072,2048,1206.33709262,696.417695346,w_6855.jpg,1517.11266201,939.26221336,1272.08773679,775.91226321
w_7062.jpg,whale_74232,541.49820057,529.64057574,3072,2048,1067.1862347,652.16936565,w_7062.jpg,1427.27018943,1039.31405783,1335.38584247,808.58225324
w_6431.jpg,whale_90957,694.620701618,1126.41194857,5184,3456,2069.7819555,910.516325094,w_6431.jpg,2301.70289133,1205.98205384,2787.54137587,1081.93818544
w_1377.jpg,whale_90820,734.443902,818.540532,3072,2048,1527.755445,955.898361,w_1377.jpg,1678.42073779,1118.94715852,1990.82751745,1304.75772682
w_1329.jpg,whale_09651,557.840979,625.118283,3072,2048,1334.333196,661.560156,w_1329.jpg,1819.31006979,812.666001994,1515.07078764,880.047856431
w_143.jpg,whale_37154,296.2269,288.2745,3072,2048,1504.9917,888.6807,w_143.jpg,1572.24327019,1061.77467597,1662.08574277,949.471585244
w_1807.jpg,whale_88746,372.996596151,495.754969568,3072,2048,1430.6071979,786.125737458,w_1807.jpg,1847.89631107,1016.85343968,1619.20638086,912.717846461
w_7663.jpg,whale_12609,468.137907,541.021653,3072,2048,1404.413721,734.443902,w_7663.jpg,1798.89132602,1043.39780658,1666.16949153,867.796610169
w_5576.jpg,whale_26654,231.352319132,318.699623294,3072,2048,1102.4646228,1121.3505264,w_5576.jpg,1133.24027916,1202.66400798,1290.46460618,1178.16151545
w_6429.jpg,whale_33195,750.9829059,735.17273946,5184,3456,2679.82321158,1482.20310375,w_6429.jpg,2870.23728814,1833.09272183,3159.67298106,1516.09172483
w_6839.jpg,whale_13789,608.298957,745.656786,3072,2048,1410.020163,557.840979,w_6839.jpg,1941.8225324,718.739780658,1588.5782652,775.91226321
w_3635.jpg,whale_49530,718.087617213,577.286123642,3072,2048,1398.62816947,938.676623808,w_3635.jpg,1872.39880359,1096.48654038,1619.20638086,1251.66899302
w_298.jpg,whale_33140,893.27440386,1304.3387313,5184,3456,1165.99977495,1320.14889774,w_298.jpg,1557.43968096,1574.66799601,2063.95214357,1323.13459621
w_404.jpg,whale_68789,652.16936565,794.46086361,5184,3456,2833.97233437,1430.82006282,w_404.jpg,3480.11964108,1777.96211366,3087.31405783,1636.68993021
w_1553.jpg,whale_38302,675.576261,484.957233,3072,2048,1196.975367,616.70862,w_1553.jpg,1455.85643071,963.764705882,1451.77268195,722.823529412
w_3830.jpg,whale_27221,814.22357166,687.74224014,5184,3456,2454.52833981,1169.95231656,w_3830.jpg,2604.92123629,1281.78664008,2890.9112662,1629.79860419
w_886.jpg,whale_13789,821.342045832,826.035428951,5184,3456,2750.32250776,1300.06712397,w_886.jpg,3366.41276171,1922.67996012,3114.87936191,1533.32003988
w_7654.jpg,whale_06334,748.94411474,1058.50768217,5184,3456,2127.00128586,1331.45620398,w_7654.jpg,2970.16151545,1560.88534397,2470.54037886,1502.30907278
w_8684.jpg,whale_48415,418.96941066,561.26090862,3072,2048,1391.29464672,881.41677903,w_8684.jpg,1829.51944167,1165.91026919,1566.11764706,984.183449651
w_5981.jpg,whale_58747,527.005548,661.560156,3072,2048,1264.252671,658.756935,w_5981.jpg,1809.10069791,1027.06281157,1592.66201396,869.838484546
w_8662.jpg,whale_11708,475.995592924,565.868886693,3072,2048,1364.74260908,322.878129466,w_8662.jpg,1590.62013958,649.316051844,1602.87138584,416.542372881
w_4217.jpg,whale_90244,398.937565118,516.272143094,3072,2048,1154.57224728,858.889110784,w_4217.jpg,1216.95712861,1027.06281157,1443.60518445,990.309072782
w_1279.jpg,whale_24730,484.858279299,679.916207752,3072,2048,1320.82082981,841.535634185,w_1279.jpg,1470.14955135,1004.60219342,1790.72382851,1104.65403789
w_4768.jpg,whale_65057,520.965526213,516.272143094,3072,2048,1009.07737059,821.342045832,w_4768.jpg,1359.80566802,1212.63157895,1229.20837488,986.225324028
w_8271.jpg,whale_64006,592.498010772,632.441696892,3072,2048,1507.87415101,1108.43728982,w_8271.jpg,1919.36191426,1417.06081755,1621.24825523,1235.33399801
w_866.jpg,whale_09181,447.3225,520.8822,3072,2048,1174.9671,821.0853,w_866.jpg,1535.48953141,1045.43968096,1345.59521436,929.052841476
w_1881.jpg,whale_56281,581.02361667,561.26090862,3072,2048,1549.39631112,762.84053073,w_1881.jpg,1760.09571286,800.414755733,1847.89631107,998.476570289
w_5126.jpg,whale_48966,723.31511463,794.46086361,3072,2048,909.0845703,581.02361667,w_5126.jpg,1247.58524427,1116.90528415,1341.5114656,800.414755733
w_6699.jpg,whale_24458,353.205846,389.647719,3072,2048,1421.233047,1028.782107,w_6699.jpg,1535.48953141,1282.29710867,1580.4107677,1139.36590229
w_8916.jpg,whale_39293,337.977,385.6914,3072,2048,1664.0397,1097.4312,w_8916.jpg,1984.70189432,1335.38584247,1817.26819541,1194.49651047
w_4553.jpg,whale_06339,272.948521816,326.206769976,3072,2048,1584.43288274,925.362061768,w_4553.jpg,1825.43569292,973.974077767,1637.58325025,1051.56530409
w_4358.jpg,whale_73684,276.3459,419.4891,3072,2048,1238.5863,946.3356,w_4358.jpg,1321.09272183,1049.52342971,1545.69890329,1039.31405783
w_2918.jpg,whale_61260,349.389216648,396.603975654,3072,2048,1539.20114361,1152.04011976,w_2918.jpg,1864.23130608,1355.80458624,1668.2113659,1263.92023928
w_7576.jpg,whale_43961,389.55079888,478.725078142,3072,2048,1600.44364359,811.955279594,w_7576.jpg,1676.37886341,965.806580259,1917.32003988,929.052841476
w_1455.jpg,whale_24458,368.181077411,297.25667723,3072,2048,1710.52965143,821.888637392,w_1455.jpg,1937.73878365,1000.51844467,1727.42572283,916.801595214
w_4223.jpg,whale_09454,329.535410486,602.483932302,3072,2048,1184.99602154,895.404297178,w_4223.jpg,1314.9670987,976.015952144,1564.07577268,971.93220339
w_5734.jpg,whale_46974,406.094142215,399.436861195,3072,2048,1527.84599407,1035.2071986,w_5734.jpg,1794.80757727,1304.75772682,1678.42073779,1172.03589232
w_4053.jpg,whale_94176,391.78204282,467.124743362,3072,2048,1863.47612675,721.615642971,w_4053.jpg,2105.17248255,833.084745763,1858.10568295,833.084745763
w_2048.jpg,whale_32087,1145.18548105,1347.00095516,5184,3456,2004.07459183,1520.65613057,w_2048.jpg,2094.96311067,1981.25623131,2701.3998006,1950.24526421
w_5782.jpg,whale_81768,785.804797484,624.185371051,5184,3456,3070.76910223,1075.60514833,w_5782.jpg,3518.0219342,1633.2442672,3414.65204387,1292.12362911
w_5094.jpg,whale_11555,498.02024286,608.69140794,3072,2048,1173.90485817,810.27103005,w_5094.jpg,1368.0558325,992.350947159,1696.79760718,939.26221336
