Image,whaleID,height,width,image_width,image_height,bboxx,bboxy,filename,x_1,y_1,x_2,y_2,bboxx_new,bboxy_new,width_new,height_new
w_8768.jpg,whale_38681,440.105697,498.973338,3072,2048,1387.594395,835.359858,w_8768.jpg,1692.71385842,927.010967099,1529.36390828,1014.8115653,135.507265137,109.314668918,48.7278650391,57.5919564434
w_8942.jpg,whale_51538,499.0131,528.8346,3072,2048,1316.1222,711.7398,w_8942.jpg,1682.50448654,808.58225324,1445.64705882,984.183449651,128.527558594,93.1378253906,51.6440039062,65.3005423828
w_5571.jpg,whale_66711,412.073487,549.431316,3072,2048,1813.683987,784.90188,w_5571.jpg,2264.43868395,971.93220339,1982.66001994,929.052841476,177.117576855,102.711769453,53.6554019531,53.9236789629
w_1308.jpg,whale_80405,446.63720193,537.54565896,3072,2048,1320.14889774,731.22019785,w_1308.jpg,1792.76570289,1035.23030907,1557.95014955,839.210368893,128.920790795,95.687018078,52.4946932578,58.4466650963
w_3305.jpg,whale_72820,488.11184438,516.272143094,3072,2048,1210.89284471,732.16776657,w_3305.jpg,1392.55832502,1116.90528415,1482.40079761,812.666001994,118.251254366,95.8110163285,50.417201474,63.8740108857
w_5892.jpg,whale_05349,624.219954832,647.686870427,3072,2048,1159.2656304,718.087617213,w_5892.jpg,1400.72582253,1147.5333998,1419.10269192,857.587238285,113.209534219,93.9684967837,63.2506709401,81.6850331518
w_2545.jpg,whale_97688,478.725078142,478.725078142,3072,2048,1182.732546,488.11184438,w_2545.jpg,1317.00897308,551.306081755,1368.0558325,710.572283151,115.501225195,63.8740108857,46.7504959123,62.6456645225
w_6181.jpg,whale_09651,575.737307213,430.14856286,3072,2048,1224.2689866,807.355764137,w_6181.jpg,1412.97706879,1243.50149551,1421.1445663,969.890329013,119.557518223,105.650070698,42.0066955918,75.3406241861
w_3515.jpg,whale_48386,475.995592924,485.981514454,3072,2048,1251.56883174,1065.16496319,w_3515.jpg,1396.64207378,1402.76769691,1443.60518445,1206.74775673,122.223518725,139.386821355,47.4591322709,62.2884857928
w_847.jpg,whale_26686,494.06770125,675.88461531,5184,3456,2707.49100285,1802.35897416,w_847.jpg,3304.39082752,2108.74576271,2939.15054835,1964.02791625,156.683507109,139.766263042,39.1136930156,38.3131203516
w_7327.jpg,whale_54920,764.549066948,553.292087923,3072,2048,1217.24259343,794.728635381,w_7327.jpg,1388.47457627,1366.01395813,1449.73080758,1039.31405783,118.871347015,103.997692521,54.0324304612,100.048413058
w_3506.jpg,whale_90271,456.925023,412.073487,3072,2048,1283.875218,877.408173,w_3506.jpg,1359.888335,1186.32901296,1506.90329013,984.183449651,125.378439258,114.817085139,40.2415514648,59.7929229316
w_3462.jpg,whale_48813,416.080063745,426.065985274,3072,2048,1381.38581163,961.977107378,w_3462.jpg,1500.777667,1020.93718843,1596.74576271,1118.94715852,134.900958167,125.883723036,41.6080063744,54.4479770916
w_1780.jpg,whale_60921,375.470649523,290.98975338,3072,2048,1422.09508507,760.328065284,w_1780.jpg,1582.45264207,849.419740778,1545.69890329,951.513459621,138.876473151,99.496055418,28.4169681035,49.1338545274
w_6363.jpg,whale_36437,272.3697,314.1198,2464,1648,1169.0028,705.7755,w_6363.jpg,1371.96410768,764.027916251,1225.73080758,869.18444666,142.329886364,114.774171117,38.2451055195,44.2931308252
w_4390.jpg,whale_65586,485.981514454,515.939279043,5184,3456,2160.28769096,1491.23094846,w_4390.jpg,2422.30109671,1815.86440678,2401.62711864,1543.65702891,125.016648782,115.639436975,29.8575971668,37.6860665144
w_1827.jpg,whale_33723,566.250642,625.118283,3072,2048,1477.297467,594.282852,w_1827.jpg,1637.58325025,635.022931206,1778.47258225,847.377866401,144.267330762,77.7674825859,61.0467073242,74.0992051055
w_272.jpg,whale_23525,1220.27961095,858.889110784,5184,3456,2684.61514409,567.899357404,w_272.jpg,3194.12961117,1505.75473579,3011.50947159,882.089730808,155.35967269,44.0384918357,49.7042309481,94.6281642751
w_4758.jpg,whale_79648,535.04567557,488.11184438,3072,2048,1525.34951369,952.756773165,w_4758.jpg,1886.69192423,1270.04586241,1696.79760718,1092.40279163,148.959913446,124.677155863,47.6671723027,70.0157427015
w_2001.jpg,whale_59255,502.837183419,420.211355158,3072,2048,1430.6071979,885.276731372,w_2001.jpg,1576.32701894,1255.75274177,1598.78763709,1055.64905284,139.70773417,115.846759769,41.0362651521,65.800959549
w_4050.jpg,whale_09062,372.828393,409.270266,3072,2048,1379.184732,857.785626,w_4050.jpg,1533.44765703,855.545363908,1574.28514457,953.555333998,134.686008984,112.249290902,39.9677994141,48.7880904902
w_6797.jpg,whale_59627,483.418461261,675.847169142,3072,2048,1285.98697462,511.578759975,w_6797.jpg,1388.47457627,675.860418744,1643.70887338,686.069790628,125.58466549,66.9448767936,66.0007001115,63.2598377041
w_984.jpg,whale_97924,629.113056382,695.685866581,5184,3456,1304.8270799,1947.25469832,w_984.jpg,1333.47158524,2287.92023928,1709.04885344,2139.75672981,75.5108263831,151.0023898,40.2595987605,48.7853874741
w_4551.jpg,whale_38817,492.638795474,639.098977912,3072,2048,582.512089242,865.446532589,w_4551.jpg,665.651046859,1025.02093719,963.764705882,998.476570289,56.885946215,113.251792351,62.4120095617,64.4664048765
w_9015.jpg,whale_05661,389.521761803,639.759984538,3072,2048,1340.89915578,923.048538577,w_9015.jpg,1551.82452642,1067.9002991,1782.55633101,1110.77966102,130.947183182,120.789554853,62.47656099,50.9725742984
w_8141.jpg,whale_11555,489.310154964,485.981514454,3072,2048,1238.2542697,875.432454119,w_8141.jpg,1457.89830508,927.010967099,1488.52642074,1141.40777667,120.923268525,114.558543801,47.4591322709,64.0308210597
w_9396.jpg,whale_13288,555.882965163,542.568403123,3072,2048,1221.61106715,639.098977912,w_9396.jpg,1566.11764706,669.734795613,1453.81455633,878.005982054,119.297955776,83.6320928127,52.9851956175,72.7424973944
w_5779.jpg,whale_49135,577.286123642,694.620701618,3072,2048,1267.21344214,755.634682165,w_5779.jpg,1482.40079761,1080.15154536,1762.13758724,943.345962114,123.751312709,98.8818822364,67.8340528924,75.543301336
w_3492.jpg,whale_11242,775.181336729,953.091807454,3072,2048,1139.47420536,745.529591609,w_3492.jpg,1890.77567298,1202.66400798,1517.11266201,1061.77467597,111.276777867,97.559536402,93.0753718217,101.439745236
w_9092.jpg,whale_48966,732.16776657,868.275877022,3072,2048,1145.18548105,520.965526213,w_9092.jpg,1251.66899302,927.010967099,1590.62013958,700.362911266,111.834519634,68.1732231568,84.7925661154,95.8110163285
w_4889.jpg,whale_92465,1102.94503297,1257.8266759,5184,3456,1722.47160469,1196.81269536,w_4889.jpg,1981.25623131,1722.83150548,2325.8225324,1371.37387836,99.6800697159,92.8083918856,72.7908955961,85.5293023252
w_6539.jpg,whale_40169,509.281998023,669.056742501,3072,2048,1344.77076602,842.146049019,w_6539.jpg,1396.64207378,1006.6440678,1655.96011964,992.350947159,131.325270119,110.202705633,65.3375725099,66.64432396
w_199.jpg,whale_11076,535.04567557,624.219954832,3072,2048,1384.54802012,708.700850975,w_199.jpg,1474.2333001,829.000997009,1747.8444666,853.503489531,135.20976759,92.7401504206,60.9589799641,70.0157427015
w_8290.jpg,whale_02411,483.418461261,638.300104189,3072,2048,1492.49583185,797.875130237,w_8290.jpg,2001.03688933,1057.69092722,1719.25822532,984.183449651,145.751546079,104.409440871,62.3339945497,63.2598377041
w_3385.jpg,whale_86041,443.818734661,311.617409443,3072,2048,1378.67096299,845.144186216,w_3385.jpg,1592.66201396,941.304087737,1482.40079761,1071.98404786,134.635836229,110.595039993,30.4313876409,58.077842231
w_1619.jpg,whale_85464,592.498010772,489.310154964,3072,2048,1198.31058358,585.840729752,w_1619.jpg,1343.55333998,998.476570289,1435.43768694,767.744765703,117.022517928,76.6627517449,47.7841948207,77.5339193784
w_1636.jpg,whale_90957,519.267919553,429.394625784,3072,2048,1521.18871305,555.882965163,w_1636.jpg,1784.59820538,663.609172483,1662.08574277,812.666001994,148.553585259,72.7424973944,41.9330689242,67.9510754103
w_597.jpg,whale_23525,401.262024247,484.858279299,3072,2048,1175.92065439,757.939379134,w_597.jpg,1253.7108674,865.754735793,1478.31704885,927.010967099,114.836001405,99.1834734414,47.3494413378,52.5088977042
w_1296.jpg,whale_59173,425.267687505,468.799025596,3072,2048,1476.71693063,726.638489674,w_1296.jpg,1762.13758724,788.163509472,1568.15952144,963.764705882,144.210637757,95.0874586097,45.7811548434,55.6502637946
w_2301.jpg,whale_10977,732.16776657,633.60672107,3072,2048,1126.41194857,671.153786023,w_2301.jpg,1384.39082752,769.78664008,1506.90329013,973.974077767,110.001166853,87.8267649679,61.8756563545,95.8110163285
w_9233.jpg,whale_03623,707.781626103,529.44294866,3072,2048,1086.75131567,813.670215835,w_9233.jpg,1216.95712861,955.597208375,1329.26021934,1155.70089731,106.128058171,106.4763759,51.7034129551,92.6198612283
w_3953.jpg,whale_23847,465.334686,398.057382,3072,2048,1463.281362,535.415211,w_3953.jpg,1596.74576271,579.892323031,1598.78763709,818.791625125,142.898570508,70.064099877,38.8727912109,60.8934061758
w_8934.jpg,whale_09651,488.11184438,586.67288988,3072,2048,1243.74652655,783.79498088,w_8934.jpg,1366.01395813,851.461615155,1623.29012961,994.392821535,121.459621733,102.566921326,57.2922744023,63.8740108857
w_7401.jpg,whale_53079,446.63720193,490.11515964,3072,2048,1328.05398096,1059.28115148,w_7401.jpg,1629.41575274,1120.9890329,1437.47956132,1276.17148554,129.692771578,138.616869432,47.8628085586,58.4466650963
w_1277.jpg,whale_17785,511.578759975,366.083883285,3072,2048,1173.34577976,577.286123642,w_1277.jpg,1333.3439681,679.944167498,1343.55333998,937.220338983,114.584548805,75.543301336,35.7503792271,66.9448767936
w_888.jpg,whale_82064,552.554324653,675.714023521,3504,2336,1418.00085724,765.58731729,w_888.jpg,1944.72582253,1034.08175474,1658.25722832,959.55333998,121.404182983,87.8327915384,57.8522280412,63.3923625886
w_969.jpg,whale_47700,521.399106,569.053863,3072,2048,1533.361887,557.840979,w_969.jpg,1778.47258225,632.98105683,1794.80757727,812.666001994,149.742371777,72.9987218613,55.5716663086,68.2299611367
w_4328.jpg,whale_12074,495.967435984,669.056742501,3072,2048,835.488767999,1008.57807452,w_4328.jpg,1049.52342971,1041.3559322,1188.37088734,1300.67397807,81.5906999999,131.98189647,65.3375725099,64.9019886932
w_985.jpg,whale_64496,520.965526213,581.979506761,3072,2048,1821.03265019,882.356026379,w_985.jpg,2219.51744766,1129.15653041,2005.12063809,1051.56530409,177.835219745,115.464558139,56.8339362071,68.1732231568
w_5514.jpg,whale_34488,266.210875249,309.74221334,3072,2048,1459.97410829,900.763842039,w_5514.jpg,1694.7557328,961.722831505,1557.95014955,963.764705882,142.575596513,117.873393392,30.2482630215,34.8361887533
w_8685.jpg,whale_68116,505.953357513,532.582481593,3504,2336,1234.92562919,872.103813609,w_8685.jpg,1544.13559322,1204.0997009,1441.65902293,1029.42372881,105.729934006,100.053006013,45.5978152049,58.0460187558
w_416.jpg,whale_79166,402.765501705,642.427618422,3072,2048,1824.09499946,1278.19795582,w_416.jpg,2399.20239282,1386.43270189,2148.05184447,1406.85144566,178.134277291,167.264185625,62.7370721115,52.7056418247
w_8164.jpg,whale_48813,1504.73259093,1382.12475018,5184,3456,2948.16126148,830.389466845,w_8164.jpg,3387.08673978,2136.3110668,3576.59820538,1405.83050847,170.611184113,64.3936276373,79.984071191,116.686439343
w_7128.jpg,whale_33140,395.254161,557.30836701,3072,2048,1205.52519105,1154.14215012,w_7128.jpg,1676.37886341,1278.21335992,1384.39082752,1265.96211366,117.727069438,151.030320426,54.4246452158,51.7227124746
w_5129.jpg,whale_86206,328.536818333,525.658909332,3072,2048,1417.40170195,933.983240689,w_5129.jpg,1827.4775673,1059.7328016,1582.45264207,1014.8115653,138.418134956,122.220463137,51.3338778645,42.9921227115
w_1382.jpg,whale_23525,298.0222377,349.924986963,3072,2048,1314.3115539,1024.66072737,w_1382.jpg,1390.51645065,1229.20837488,1466.06580259,1108.73778664,128.350737686,134.086462371,34.1723620081,38.9990037615
w_7452.jpg,whale_68116,712.942860998,705.860647147,3072,2048,1506.15081231,540.608990624,w_7452.jpg,2092.92123629,814.707876371,1807.05882353,865.754735793,147.085040265,70.7437546324,68.9317038229,93.2952572009
w_1506.jpg,whale_39689,450.58974354,549.40328379,3072,2048,1573.11156078,474.3049932,w_1506.jpg,2007.16251246,581.934197408,1798.89132602,718.739780658,153.624175857,62.0672549695,53.6526644326,58.9638922211
w_4256.jpg,whale_82554,712.329069131,762.25867678,5184,3456,2609.65415981,955.319826358,w_4256.jpg,2949.48753739,1419.61316052,2949.48753739,1071.60119641,151.021652767,74.0815143125,44.1121919433,55.2384810553
w_5062.jpg,whale_26654,422.737344765,575.854808223,3072,2048,945.333904828,655.742180462,w_5062.jpg,1133.24027916,728.949152542,1384.39082752,796.331006979,92.3177641434,85.8100118964,56.2358211155,55.3191447251
w_7115.jpg,whale_49135,844.808961427,1065.39796802,5184,3456,2238.74374778,1140.49209793,w_7115.jpg,2370.61615155,1547.10269192,2887.46560319,1330.02592223,129.556929848,88.4409381497,61.6549750012,65.5118060366
w_2861.jpg,whale_08181,492.638795474,632.441696892,3072,2048,1268.21203429,872.103813609,w_2861.jpg,1341.5114656,1041.3559322,1611.03888335,1051.56530409,123.848831474,114.122959984,61.7618844621,64.4664048765
w_7795.jpg,whale_22297,632.441696892,838.817408509,5184,3456,1281.52659633,1780.82267283,w_7795.jpg,1502.30907278,1891.66899302,1874.44067797,2063.95214357,74.1624187691,138.096202638,48.5426741035,49.0435112173
w_1568.jpg,whale_95370,502.191993737,572.592740523,3072,2048,1492.49583185,1023.15751995,w_1568.jpg,1858.10568295,1415.01894317,1811.14257228,1137.32402792,145.751546079,133.889753587,55.9172598167,65.7165304304
w_69.jpg,whale_95831,522.596560063,482.652873944,3072,2048,1278.19795582,552.554324653,w_69.jpg,1441.56331007,910.675972084,1455.85643071,708.530408774,124.824019123,72.3069135776,47.1340697211,68.386659227
w_5207.jpg,whale_15519,968.37269445,1019.75573538,5184,3456,2094.8470533,1169.95231656,w_5207.jpg,2897.80259222,1864.10368893,2518.77966102,1467.85244267,121.229574844,90.7254689925,59.0136420938,75.0937158891
w_7573.jpg,whale_38288,549.225684143,742.28683372,5184,3456,2127.00128586,1664.32025498,w_7573.jpg,2849.56331007,1964.02791625,2377.50747757,1805.52741775,123.090352191,129.061871625,42.9564139884,42.5904176361
w_8428.jpg,whale_72327,443.3463,399.6081,3072,2048,1157.0742,604.3824,w_8428.jpg,1253.7108674,661.567298106,1396.64207378,759.577268195,112.995527344,79.089103125,39.0242285156,58.0160197266
w_6764.jpg,whale_09651,472.666952414,615.798494342,3072,2048,1258.22611276,875.432454119,w_6764.jpg,1749.88634098,973.974077767,1486.48454636,1065.85842473,122.873643824,114.558543801,60.1365717131,61.8529019761
w_3494.jpg,whale_90911,252.96266304,308.29824558,3072,2048,1256.90823198,1082.99640114,w_3494.jpg,1445.64705882,1100.57028913,1419.10269192,1163.86839482,122.744944529,141.72023218,30.1072505449,33.1025359838
w_9286.jpg,whale_02411,555.037758,529.808769,3072,2048,1168.943157,605.495736,w_9286.jpg,1447.6889332,714.656031904,1461.98205384,918.843469591,114.154605176,79.2347935781,51.7391375977,72.6318941133
w_1604.jpg,whale_10005,585.173785361,546.16219967,3072,2048,913.985721896,468.139028288,w_1604.jpg,1084.23529412,555.389830508,1241.45962114,784.079760718,89.2564181539,61.2603806549,53.3361523115,76.5754758187
w_571.jpg,whale_38894,976.27777767,1181.80994139,5184,3456,2075.08434525,1015.80319377,w_571.jpg,2877.12861416,1223.21036889,2343.05084746,1402.38484546,120.085899609,78.7717754428,68.3917790156,75.7067258147
w_8347.jpg,whale_88147,821.342045832,666.460402904,3072,2048,863.582493903,779.101597761,w_8347.jpg,1033.1884347,1263.92023928,1347.63708873,1004.60219342,84.3342279202,101.952748145,65.0840237211,107.480306779
w_8588.jpg,whale_66852,562.558830716,580.975935293,3072,2048,1073.21491217,801.981190216,w_8588.jpg,1255.75274177,1169.99401795,1302.71585244,912.717846461,104.806143767,104.946757313,56.735931181,73.6160969882
w_3801.jpg,whale_20448,794.46086361,719.36257302,3072,2048,1501.9658118,521.73549252,w_3801.jpg,1600.82951147,1025.02093719,1776.43070788,722.823529412,146.676348809,68.2739804665,70.2502512715,103.962652074
w_201.jpg,whale_38681,539.73905869,816.648662713,5184,3456,2637.6813129,1548.81642928,w_201.jpg,3366.41276171,1791.7447657,2987.38983051,1750.39680957,152.643594497,120.104977734,47.2597605737,41.8547649679
w_8706.jpg,whale_03103,188.8695,216.7029,3072,2048,1314.1341,1011.9429,w_8706.jpg,1366.01395813,1133.24027916,1435.43768694,1067.9002991,128.333408203,132.42221543,21.1623925781,24.7153447266
w_7295.jpg,whale_43971,622.2753,884.7045,3072,2048,954.288,433.4058,w_7295.jpg,1037.27218345,647.274177468,1384.39082752,645.232303091,93.1921875,56.7152121094,86.3969238281,81.4305568359
w_876.jpg,whale_81136,841.89136293,1027.6608186,5184,3456,2205.51821838,1830.02676543,w_876.jpg,2374.06181456,2077.73479561,2887.46560319,2163.87637089,127.634156156,141.911797782,59.4711121875,65.2855570791
w_536.jpg,whale_84178,529.808769,639.134388,3072,2048,1314.710649,470.941128,w_536.jpg,1402.76769691,555.389830508,1682.50448654,624.813559322,128.389711816,61.6270616719,62.4154675781,69.3304443809
w_1323.jpg,whale_95091,489.310154964,649.084899442,3072,2048,872.103813609,143.131541928,w_1323.jpg,941.304087737,359.369890329,1235.33399801,236.857427717,85.1663880478,18.7301041195,63.3871972111,64.0308210597
w_560.jpg,whale_79166,422.572093108,519.362349071,3072,2048,2070.36718243,620.874080935,w_560.jpg,2468.62612164,777.954137587,2143.96809571,765.702891326,202.184295159,81.2471941849,50.7189794015,55.2975199966
w_1905.jpg,whale_39293,381.238056,448.51536,3072,2048,1485.70713,759.672891,w_1905.jpg,1592.66201396,857.587238285,1931.61316052,998.476570289,145.088586914,99.4103197207,43.800328125,49.8885737344
w_4374.jpg,whale_54574,553.819208047,614.833188594,3072,2048,1356.3877214,1065.39796802,w_4374.jpg,1762.13758724,1421.1445663,1472.19142572,1208.78963111,132.459738418,139.417312221,60.0423035736,72.472435428
w_5416.jpg,whale_64299,619.127134852,632.441696892,3072,2048,1311.48436092,379.465018135,w_5416.jpg,1584.49451645,430.835493519,1658.00199402,667.692921236,128.074644621,49.6565551075,61.7618844621,81.0185899123
w_3249.jpg,whale_54850,321.060361244,339.946264847,3072,2048,1366.86727324,821.536806713,w_3249.jpg,1502.81954138,835.12662014,1510.98703888,986.225324028,133.483132152,107.505793066,33.1978774265,42.0137582097
w_1245.jpg,whale_83791,379.7271,469.1916,3072,2048,1294.2531,846.9306,w_1245.jpg,1408.89332004,1082.19341974,1545.69890329,935.178464606,126.391904297,110.828808984,45.8194921875,49.6908509766
w_8719.jpg,whale_87622,944.65744479,1146.2370669,5184,3456,1656.11493459,1316.19635613,w_8719.jpg,1798.63609172,1426.50448654,2246.57228315,1736.61415753,95.8399846406,102.066152617,66.3331635938,73.2546861122
w_3071.jpg,whale_37154,501.97278447,446.63720193,3072,2048,1415.00989638,699.59986497,w_3071.jpg,1707.00697906,810.624127617,1562.03389831,980.099700897,138.184560193,91.5492010801,43.616914251,65.6878448428
w_5222.jpg,whale_38191,415.01686905,577.07107506,3072,2048,1624.49460171,1114.61673402,w_5222.jpg,2015.33000997,1341.5114656,1831.56131605,1231.25024925,158.642050948,145.858049178,56.3545971738,54.3088480983
w_5249.jpg,whale_02411,509.281998023,512.610638533,3072,2048,1251.56883174,659.070820971,w_5249.jpg,1480.35892323,704.44666002,1521.19641077,884.131605184,122.223518725,86.245595713,50.0596326692,66.64432396
w_2664.jpg,whale_91826,545.45074218,442.68466032,3072,2048,1517.77597824,790.508322,w_2664.jpg,1837.68693918,1180.20338983,1655.96011964,929.052841476,148.220310375,103.445424949,43.2309238594,71.377343215
w_1527.jpg,whale_64937,497.498610618,469.338311904,3072,2048,1159.2656304,666.460402904,w_1527.jpg,1259.83649053,992.350947159,1437.47956132,802.45663011,113.209534219,87.2125917863,45.8338195219,65.1023572488
w_5485.jpg,whale_14270,620.54903277,735.17273946,3072,2048,1118.56927563,857.70152937,w_5485.jpg,1268.00398804,1302.71585244,1476.27517448,1074.02592223,109.235280823,112.23828607,71.7942128379,81.2046585851
w_3027.jpg,whale_58474,488.11184438,506.885376856,3072,2048,1741.24513716,680.540552261,w_3027.jpg,2113.33998006,831.042871386,1813.18444666,924.969092722,170.043470426,89.055111331,49.5005250836,63.8740108857
w_1218.jpg,whale_21160,507.55865932,585.46301168,3072,2048,1220.50152032,833.340496464,w_1218.jpg,1664.12761715,1125.07278166,1488.52642074,976.015952144,119.189601594,109.050416529,57.1741222344,66.4188089345
w_5484.jpg,whale_49491,330.503313045,377.718072052,3072,2048,1423.52498405,986.788463235,w_5484.jpg,1721.3000997,1078.10967099,1529.36390828,1120.9890329,139.016111724,129.130521556,36.8865304738,43.2494569805
w_5274.jpg,whale_47700,1037.23766931,905.822941975,5184,3456,2177.72976723,1534.73627993,w_5274.jpg,2491.21435693,2136.3110668,2625.59521436,1746.95114656,126.026028196,119.0131143,52.4203091421,80.433939634
w_9088.jpg,whale_13863,465.2154,499.0131,3072,2048,1047.7287,1151.1099,w_9088.jpg,1245.54336989,1227.1665005,1263.92023928,1355.80458624,102.317255859,150.63352207,48.7317480469,60.8777964844
w_8083.jpg,whale_51603,579.183448732,462.681030884,3072,2048,1541.16055611,802.2023629,w_8083.jpg,1698.83948156,851.461615155,1704.96510469,1098.52841476,150.503960558,104.975699833,45.1836944223,75.7915841114
w_3978.jpg,whale_38543,542.969728575,601.988177333,3072,2048,1475.46121895,738.910978451,w_3978.jpg,1917.32003988,1090.36091725,1694.7557328,902.508474576,144.088009663,96.6934288207,58.7879079427,71.0526793252
w_4759.jpg,whale_29858,479.324233434,509.281998023,3072,2048,1354.75668755,938.676623808,w_4759.jpg,1527.3220339,988.267198405,1551.82452642,1190.41276171,132.300457769,122.834636319,49.7345701194,62.7240696095
w_3320.jpg,whale_74625,813.670215835,1086.75131567,5184,3456,2558.04540458,1409.99016854,w_3320.jpg,2853.00897308,1674.59222333,3400.86939182,1578.11365902,148.035034987,109.339515384,62.8907011383,63.0971116446
w_8421.jpg,whale_88547,458.49482676,486.16261803,3072,2048,1418.96243799,656.12190726,w_8421.jpg,1764.17946162,1000.51844467,1696.79760718,794.289132602,138.570550585,85.8597027079,47.476818167,59.9983464705
w_2020.jpg,whale_97882,335.96603685,494.06770125,3072,2048,1648.20985137,739.12528107,w_2020.jpg,2074.5443669,953.555333998,1882.60817547,853.503489531,160.957993298,96.7214723275,48.2487989502,43.9643056034
w_284.jpg,whale_86377,1027.85090307,999.690604355,5184,3456,1919.59369569,1384.54802012,w_284.jpg,2208.66999003,1454.06979063,2411.96410768,1743.50548355,111.08759813,107.366571005,57.8524655298,79.7060306779
w_9047.jpg,whale_84178,639.098977912,659.070820971,3072,2048,1045.19312013,379.465018135,w_9047.jpg,1521.19641077,430.835493519,1253.7108674,681.986041874,102.069640638,49.6565551075,64.3623848604,83.6320928127
w_7449.jpg,whale_52749,625.118283,720.427797,3072,2048,776.492217,880.211394,w_7449.jpg,1323.13459621,1325.17647059,1133.24027916,1129.15653041,75.8293180664,115.183912887,70.3542770508,81.8025878145
w_4251.jpg,whale_32087,862.117892079,1048.52176064,5184,3456,748.94411474,1484.57366744,w_4251.jpg,951.002991027,1874.44067797,1553.99401795,1709.04885344,43.3416733067,115.123189489,60.6783426296,66.8540495015
w_6753.jpg,whale_07647,519.027492624,391.78204282,3072,2048,1277.47734475,976.106542581,w_6753.jpg,1486.48454636,1335.38584247,1459.94017946,1125.07278166,124.753646948,127.732692096,38.2599651191,67.9196132926
w_8143.jpg,whale_94546,446.63720193,521.73549252,3072,2048,1296.43364808,857.70152937,w_8143.jpg,1655.96011964,1147.5333998,1504.86141575,965.806580259,126.604848445,112.23828607,50.9507316914,58.4466650963
w_5785.jpg,whale_05661,563.205974285,722.781000332,3072,2048,1168.65239664,553.819208047,w_5785.jpg,1329.26021934,702.404785643,1608.99700897,808.58225324,114.126210609,72.472435428,70.5840820637,73.7007817912
w_7790.jpg,whale_86206,493.0488,662.0373,3072,2048,1477.1583,896.6331,w_7790.jpg,2050.04187438,1078.10967099,1768.26321037,1096.48654038,144.253740234,117.33284707,64.6520800781,64.5200578125
w_5980.jpg,whale_48966,572.592740523,652.380253546,5184,3456,2797.25633895,1572.28334488,w_5980.jpg,2935.70488534,1846.87537388,3194.12961117,1726.27716849,161.878260356,121.924750124,37.753486895,44.4024463137
w_214.jpg,whale_24730,519.267919553,622.455775362,3072,2048,1461.27318387,1121.75185186,w_214.jpg,1927.52941176,1425.22831505,1629.41575274,1298.63210369,142.702459362,146.791746239,60.7866968127,67.9510754103
w_7109.jpg,whale_58362,436.484630071,563.205974285,3072,2048,1009.07737059,685.23393538,w_7109.jpg,1037.27218345,886.173479561,1257.79461615,820.833499501,98.5427119717,89.6692845126,55.0005834263,57.1181058882
w_4123.jpg,whale_60921,525.658909332,502.191993737,3072,2048,1398.62816947,1070.09135114,w_4123.jpg,1727.42572283,1384.39082752,1568.15952144,1163.86839482,136.584782175,140.031485403,49.0421868884,68.7873963384
w_6656.jpg,whale_21655,380.06206718,460.427614425,3072,2048,1048.10067865,1173.67184622,w_6656.jpg,1147.5333998,1441.56331007,1286.38085743,1290.46460618,102.353581899,153.585964251,44.9636342212,49.7346845724
w_2543.jpg,whale_74935,459.951545666,516.272143094,3072,2048,1534.73627993,957.450156284,w_2543.jpg,1933.6550349,1225.12462612,1633.4995015,1090.36091725,149.876589837,125.291329045,50.417201474,60.1889717961
w_5844.jpg,whale_23847,728.83746,712.018134,3072,2048,611.102178,1011.962781,w_5844.jpg,957.639082752,1539.57328016,969.890329013,1296.59022931,59.6779470703,132.424817045,69.5330208984,95.3752144922
w_3024.jpg,whale_79193,492.638795474,728.972271681,3072,2048,1091.79408727,1155.03825696,w_3024.jpg,1672.29511466,1302.71585244,1319.05084746,1317.00897308,106.620516335,151.147584407,71.1886984063,64.4664048765
w_2251.jpg,whale_88147,494.06770125,359.68128651,3072,2048,1276.67094003,604.73886633,w_2251.jpg,1390.51645065,657.483549352,1461.98205384,755.493519442,124.674896487,79.1357500862,35.1251256357,64.6533905933
w_5652.jpg,whale_26288,779.101597761,797.875130237,5184,3456,4209.96465778,305.069902738,w_5652.jpg,4930.74376869,668.458624128,4372.54636092,565.088733799,243.632213992,23.6570410688,46.1733292961,60.4164433449
w_2440.jpg,whale_34656,464.644928785,567.899357404,3072,2048,1544.12304616,704.007467856,w_2440.jpg,1947.94815553,1004.60219342,1645.75074776,855.545363908,150.793266227,92.125977239,55.4589216215,60.8031449777
w_4771.jpg,whale_88547,208.7505,290.2626,3072,2048,1318.1103,842.9544,w_4771.jpg,1446.33302488,876.414857002,1455.85643071,943.345962114,128.721708984,110.308485937,28.3459570313,27.3169599609
w_2287.jpg,whale_69619,347.028478698,448.540210562,3072,2048,1456.57531535,653.92441224,w_2287.jpg,1835.64506481,779.996011964,1566.11764706,743.24227318,142.24368314,85.572139883,43.8027549377,45.4119298296
w_1280.jpg,whale_06339,482.19328347,447.033356551,3072,2048,1290.87160262,711.569949566,w_1280.jpg,1517.11266201,790.205383848,1533.44765703,957.639082752,126.061679943,93.115598869,43.6556012257,63.0995117041
w_5476.jpg,whale_54850,346.178613036,402.765501705,3072,2048,1411.34357622,798.87372239,w_5476.jpg,1696.79760718,849.419740778,1504.86141575,955.597208375,137.826521115,104.540116016,39.3325685259,45.3007169403
